seed,cope,target,subject,phase,conn
mOFC,acq_ext,lh_hpc,120,memory_run-01,47.810734000000004
mOFC,acq_ext,lh_hpc,120,memory_run-02,56.814780000000006
mOFC,acq_ext,lh_hpc,120,memory_run-03,23.714296
mOFC,acq_ext,lh_hpc,121,memory_run-01,-29.080963
mOFC,acq_ext,lh_hpc,121,memory_run-02,5.1383057
mOFC,acq_ext,lh_hpc,121,memory_run-03,-23.809374
mOFC,acq_ext,lh_hpc,122,memory_run-01,-37.133759999999995
mOFC,acq_ext,lh_hpc,122,memory_run-02,14.598045999999998
mOFC,acq_ext,lh_hpc,122,memory_run-03,-30.660263
mOFC,acq_ext,lh_hpc,123,memory_run-01,45.434765000000006
mOFC,acq_ext,lh_hpc,123,memory_run-02,-34.995358
mOFC,acq_ext,lh_hpc,123,memory_run-03,23.559458
mOFC,acq_ext,lh_hpc,124,memory_run-01,62.81414399999999
mOFC,acq_ext,lh_hpc,124,memory_run-02,189.04565
mOFC,acq_ext,lh_hpc,124,memory_run-03,13.49671
mOFC,acq_ext,lh_hpc,125,memory_run-01,37.275486
mOFC,acq_ext,lh_hpc,125,memory_run-02,6.666724
mOFC,acq_ext,lh_hpc,125,memory_run-03,2.2456259999999997
mOFC,acq_ext,rh_hpc,1,memory_run-01,-55.084509999999995
mOFC,acq_ext,rh_hpc,1,memory_run-02,25.419532999999998
mOFC,acq_ext,rh_hpc,1,memory_run-03,-37.3538
mOFC,acq_ext,rh_hpc,2,memory_run-01,-11.858342
mOFC,acq_ext,rh_hpc,2,memory_run-02,-42.795155
mOFC,acq_ext,rh_hpc,2,memory_run-03,100.6033
mOFC,acq_ext,rh_hpc,3,memory_run-01,-67.5007
