seed,cope,target,subject,conn
amyg_bla,CS+B,rACC,20,0.183685907550777
amyg_bla,CS+B,rACC,21,-0.33754295359055203
amyg_bla,CS+B,rACC,23,-0.25342702865600586
amyg_bla,CS+B,rACC,24,0.321932191029191
amyg_bla,CS+B,rACC,25,0.5629058529933294
amyg_bla,CS+B,rACC,26,-0.42906133582194644
amyg_bla,CS+B,rACC,101,-0.30202208552509546
amyg_bla,CS+B,rACC,102,0.7411097089449564
amyg_bla,CS+B,rACC,103,0.34035367767016095
amyg_bla,CS+B,rACC,104,0.07009376088778178
amyg_bla,CS+B,rACC,105,0.653093675772349
amyg_bla,CS+B,rACC,106,0.84731857975324
amyg_bla,CS+B,rACC,107,-0.30157817776004475
amyg_bla,CS+B,rACC,108,-0.12104674180348714
amyg_bla,CS+B,rACC,109,0.014727154125769934
amyg_bla,CS+B,rACC,110,-0.22291073699792227
amyg_bla,CS+B,rACC,111,0.3692884634559353
amyg_bla,CS+B,rACC,112,0.639567494392395
amyg_bla,CS+B,rACC,113,0.19764473040898642
amyg_bla,CS+B,rACC,114,-0.07051290074984233
amyg_bla,CS+B,rACC,115,-0.22947141031424204
amyg_bla,CS+B,rACC,116,-0.18137405316034952
amyg_bla,CS+B,rACC,117,-0.37551575774947804
amyg_bla,CS+B,rACC,118,-0.6545571188131968
amyg_bla,CS+B,rACC,120,0.22521165013313293
amyg_bla,CS+B,rACC,121,-0.14572317898273468
amyg_bla,CS+B,rACC,122,-0.591560248285532
amyg_bla,CS+B,rACC,123,-0.1735151894390583
amyg_bla,CS+B,rACC,124,-0.07318504278858502
amyg_bla,CS+B,rACC,125,0.10109217837452888
amyg_bla,CS+B,sgACC,1,0.6030649070938429
amyg_bla,CS+B,sgACC,2,-0.2525297353665034
amyg_bla,CS+B,sgACC,3,-0.36577807428936165
amyg_bla,CS+B,sgACC,4,0.30509717762470245
amyg_bla,CS+B,sgACC,5,0.530238926410675
amyg_bla,CS+B,sgACC,6,-0.2703590877354145
amyg_bla,CS+B,sgACC,7,0.14413206279277802
amyg_bla,CS+B,sgACC,8,0.25463058551152545
amyg_bla,CS+B,sgACC,9,0.30375997225443524
amyg_bla,CS+B,sgACC,10,-0.028306730091571808
amyg_bla,CS+B,sgACC,12,0.47938912113507587
amyg_bla,CS+B,sgACC,13,0.04458605249722799
amyg_bla,CS+B,sgACC,14,0.13914226492245993
amyg_bla,CS+B,sgACC,15,-0.9256522742410501
amyg_bla,CS+B,sgACC,16,0.41639068226019543
amyg_bla,CS+B,sgACC,17,-0.10955363512039185
amyg_bla,CS+B,sgACC,18,0.5814537365998452
amyg_bla,CS+B,sgACC,19,0.5536016623179117
amyg_bla,CS+B,sgACC,20,-0.06830233459671338
amyg_bla,CS+B,sgACC,21,-0.12646881739298502
amyg_bla,CS+B,sgACC,23,-0.6109603357811769
amyg_bla,CS+B,sgACC,24,0.707061712940534
amyg_bla,CS+B,sgACC,25,0.019332395245631535
amyg_bla,CS+B,sgACC,26,-0.20727330446243286
amyg_bla,CS+B,sgACC,101,-0.11820634702841441
amyg_bla,CS+B,sgACC,102,-0.18337351083755493
amyg_bla,CS+B,sgACC,103,1.0016355415185292
amyg_bla,CS+B,sgACC,104,0.1692261720697085
amyg_bla,CS+B,sgACC,105,0.07046742488940556
amyg_bla,CS+B,sgACC,106,-0.639356218278408
amyg_bla,CS+B,sgACC,107,0.4013390938440959
amyg_bla,CS+B,sgACC,108,0.13663984959324202
amyg_bla,CS+B,sgACC,109,0.3895409256219864
amyg_bla,CS+B,sgACC,110,0.1651736522714297
amyg_bla,CS+B,sgACC,111,-0.08587038765350978
amyg_bla,CS+B,sgACC,112,0.5539941489696503
amyg_bla,CS+B,sgACC,113,0.36651819944381714
amyg_bla,CS+B,sgACC,114,-0.13158869494994482
amyg_bla,CS+B,sgACC,115,0.29743173718452454
amyg_bla,CS+B,sgACC,116,-0.017331560452779133
amyg_bla,CS+B,sgACC,117,-0.37638598183790845
amyg_bla,CS+B,sgACC,118,0.41477511326471966
amyg_bla,CS+B,sgACC,120,-0.4232606887817383
amyg_bla,CS+B,sgACC,121,0.24447874228159586
amyg_bla,CS+B,sgACC,122,0.1863803987701734
amyg_bla,CS+B,sgACC,123,-0.06750812629858653
amyg_bla,CS+B,sgACC,124,0.1678237666686376
amyg_bla,CS+B,sgACC,125,0.5117334028085073
amyg_bla,CS+E,rACC,1,-0.11695321695879102
amyg_bla,CS+E,rACC,2,-0.09506175015121698
amyg_bla,CS+E,rACC,3,0.49403614302476245
amyg_bla,CS+E,rACC,4,0.03022804359594981
amyg_bla,CS+E,rACC,5,0.8414424061775208
amyg_bla,CS+E,rACC,6,0.10811598723133405
amyg_bla,CS+E,rACC,7,-0.24055226519703865
amyg_bla,CS+E,rACC,8,0.22336684664090475
amyg_bla,CS+E,rACC,9,0.09020056575536728
amyg_bla,CS+E,rACC,10,0.48603466153144836
amyg_bla,CS+E,rACC,12,0.0322714572151502
amyg_bla,CS+E,rACC,13,-0.1921046913291017
amyg_bla,CS+E,rACC,14,0.18903995553652445
amyg_bla,CS+E,rACC,15,-0.4252440581719081
amyg_bla,CS+E,rACC,16,0.23340783268213272
amyg_bla,CS+E,rACC,17,0.13324153143912554
amyg_bla,CS+E,rACC,18,0.0997408777475357
amyg_bla,CS+E,rACC,19,-0.4738091031710307
amyg_bla,CS+E,rACC,20,0.5397107971366495
amyg_bla,CS+E,rACC,21,0.0036983639001846313
amyg_bla,CS+E,rACC,23,-0.39728905881444615
amyg_bla,CS+E,rACC,24,-0.3390357084572315
amyg_bla,CS+E,rACC,25,0.0697746096799771
amyg_bla,CS+E,rACC,26,-0.5536297857761383
amyg_bla,CS+E,rACC,101,0.12454420079787572
amyg_bla,CS+E,rACC,102,0.6262379735708237
amyg_bla,CS+E,rACC,103,0.5725421955188116
amyg_bla,CS+E,rACC,104,0.32490330934524536
amyg_bla,CS+E,rACC,105,0.07289057970046997
amyg_bla,CS+E,rACC,106,-0.24639180799325308
amyg_bla,CS+E,rACC,107,-0.38854072491327923
amyg_bla,CS+E,rACC,108,0.9868058313926061
amyg_bla,CS+E,rACC,109,-0.8700434813896815
amyg_bla,CS+E,rACC,110,0.26062875241041183
amyg_bla,CS+E,rACC,111,0.2504220058520635
amyg_bla,CS+E,rACC,112,-0.21182172000408173
amyg_bla,CS+E,rACC,113,-0.3513648584485054
amyg_bla,CS+E,rACC,114,-0.04800703624884287
amyg_bla,CS+E,rACC,115,-0.039512122670809426
amyg_bla,CS+E,rACC,116,0.05974885821342468
amyg_bla,CS+E,rACC,117,-0.10055782397588094
amyg_bla,CS+E,rACC,118,0.4466264247894287
amyg_bla,CS+E,rACC,120,-0.25927118460337323
amyg_bla,CS+E,rACC,121,-0.2094937227666378
amyg_bla,CS+E,rACC,122,0.1925929014881452
amyg_bla,CS+E,rACC,123,0.5323502818743387
amyg_bla,CS+E,rACC,124,0.713526169459025
amyg_bla,CS+E,rACC,125,-0.1185877521832784
amyg_bla,CS+E,sgACC,1,-0.786042312781016
amyg_bla,CS+E,sgACC,2,-0.1366606205701828
amyg_bla,CS+E,sgACC,3,0.7576993505160013
amyg_bla,CS+E,sgACC,4,-0.30555619299411774
amyg_bla,CS+E,sgACC,5,0.5829928790529569
amyg_bla,CS+E,sgACC,6,-0.06332884232203166
amyg_bla,CS+E,sgACC,7,0.12235364317893982
amyg_bla,CS+E,sgACC,8,0.11343988838295142
amyg_bla,CS+E,sgACC,9,0.22574251890182495
amyg_bla,CS+E,sgACC,10,0.05327496770769358
amyg_bla,CS+E,sgACC,12,0.28408487637837726
amyg_bla,CS+E,sgACC,13,0.40462412933508557
amyg_bla,CS+E,sgACC,14,-0.4077366789182027
amyg_bla,CS+E,sgACC,15,-0.2624667286872864
amyg_bla,CS+E,sgACC,16,0.13417684535185495
amyg_bla,CS+E,sgACC,17,-0.3265496492385864
amyg_bla,CS+E,sgACC,18,0.5618221163749695
amyg_bla,CS+E,sgACC,19,-0.5354858239491781
amyg_bla,CS+E,sgACC,20,0.24879800279935202
amyg_bla,CS+E,sgACC,21,-0.038813176254431404
amyg_bla,CS+E,sgACC,23,-0.031897311409314476
amyg_bla,CS+E,sgACC,24,0.7016634568572044
amyg_bla,CS+E,sgACC,25,0.06961614390214284
amyg_bla,CS+E,sgACC,26,0.07934414843718211
amyg_bla,CS+E,sgACC,101,0.0509810596704483
amyg_bla,CS+E,sgACC,102,-0.07043302928407986
amyg_bla,CS+E,sgACC,103,-0.24032595505317053
amyg_bla,CS+E,sgACC,104,0.32265356183052063
amyg_bla,CS+E,sgACC,105,0.8002940366665522
amyg_bla,CS+E,sgACC,106,-0.29469969123601913
amyg_bla,CS+E,sgACC,107,1.4430955648422241
amyg_bla,CS+E,sgACC,108,0.5604357387249669
amyg_bla,CS+E,sgACC,109,-0.8244929214318594
amyg_bla,CS+E,sgACC,110,0.20850013693173727
amyg_bla,CS+E,sgACC,111,0.21641671657562256
amyg_bla,CS+E,sgACC,112,0.6740808089574178
amyg_bla,CS+E,sgACC,113,0.10945334037144978
amyg_bla,CS+E,sgACC,114,0.15016471346219382
amyg_bla,CS+E,sgACC,115,0.19869529207547507
amyg_bla,CS+E,sgACC,116,-0.08473235368728638
amyg_bla,CS+E,sgACC,117,0.43258657306432724
amyg_bla,CS+E,sgACC,118,0.9785477916399637
amyg_bla,CS+E,sgACC,120,-0.022897412379582722
amyg_bla,CS+E,sgACC,121,-0.2093145934243997
amyg_bla,CS+E,sgACC,122,0.2269312192996343
amyg_bla,CS+E,sgACC,123,0.07644415770967801
amyg_bla,CS+E,sgACC,124,-0.250474455455939
amyg_bla,CS+E,sgACC,125,0.19072101513544717
amyg_bla,CS-A,rACC,1,-0.01651055117448171
amyg_bla,CS-A,rACC,2,0.331843763589859
amyg_bla,CS-A,rACC,3,1.2106657425562541
amyg_bla,CS-A,rACC,4,0.1356926461060842
amyg_bla,CS-A,rACC,5,0.003240637481212616
amyg_bla,CS-A,rACC,6,0.217654287815094
amyg_bla,CS-A,rACC,7,-0.010710830489794413
amyg_bla,CS-A,rACC,8,-0.11186964809894562
amyg_bla,CS-A,rACC,9,-0.2496431569258372
amyg_bla,CS-A,rACC,10,0.5154302542408308
amyg_bla,CS-A,rACC,12,0.37253741671641666
amyg_bla,CS-A,rACC,13,-0.1682387925684452
amyg_bla,CS-A,rACC,14,0.08450695872306824
amyg_bla,CS-A,rACC,15,-1.0394896070162456
amyg_bla,CS-A,rACC,16,0.3872733414173126
amyg_bla,CS-A,rACC,17,0.1652322585384051
amyg_bla,CS-A,rACC,18,0.1649517404536406
amyg_bla,CS-A,rACC,19,-0.42944588512182236
amyg_bla,CS-A,rACC,20,0.4751818577448527
amyg_bla,CS-A,rACC,21,-0.12270877261956532
amyg_bla,CS-A,rACC,23,-0.35973233977953595
amyg_bla,CS-A,rACC,24,0.46254419287045795
amyg_bla,CS-A,rACC,25,0.1638691077629725
amyg_bla,CS-A,rACC,26,0.20161297917366028
amyg_bla,CS-A,rACC,101,0.6209005961815516
amyg_bla,CS-A,rACC,102,0.04625303546587626
amyg_bla,CS-A,rACC,103,0.05927699866394202
amyg_bla,CS-A,rACC,104,-0.4334365427494049
amyg_bla,CS-A,rACC,105,-0.07248966900806408
amyg_bla,CS-A,rACC,106,0.9729825655619303
amyg_bla,CS-A,rACC,107,-0.19063395261764526
amyg_bla,CS-A,rACC,108,-0.46249744296073914
amyg_bla,CS-A,rACC,109,0.21485691765944162
amyg_bla,CS-A,rACC,110,0.4497579534848531
amyg_bla,CS-A,rACC,111,0.12133324301491182
amyg_bla,CS-A,rACC,112,-0.10528123378753662
amyg_bla,CS-A,rACC,113,-0.1790592335164547
amyg_bla,CS-A,rACC,114,0.39203595742583275
amyg_bla,CS-A,rACC,115,0.030188973993062973
amyg_bla,CS-A,rACC,116,-0.1109945351878802
amyg_bla,CS-A,rACC,117,-0.62795290350914
amyg_bla,CS-A,rACC,118,-0.21292278170585632
amyg_bla,CS-A,rACC,120,-0.048842271169026695
amyg_bla,CS-A,rACC,121,0.7314005295435587
amyg_bla,CS-A,rACC,122,0.18267207965254784
amyg_bla,CS-A,rACC,123,0.18413710097471872
amyg_bla,CS-A,rACC,124,-0.03231494873762131
amyg_bla,CS-A,rACC,125,-0.6383364796638489
amyg_bla,CS-A,sgACC,1,-0.16248680154482523
amyg_bla,CS-A,sgACC,2,0.6136126245061556
amyg_bla,CS-A,sgACC,3,0.28133776783943176
amyg_bla,CS-A,sgACC,4,0.06093269089857737
amyg_bla,CS-A,sgACC,5,0.0632360577583313
amyg_bla,CS-A,sgACC,6,-0.0756953905026118
amyg_bla,CS-A,sgACC,7,0.18615363041559854
amyg_bla,CS-A,sgACC,8,-0.22383533914883932
amyg_bla,CS-A,sgACC,9,0.449483260512352
amyg_bla,CS-A,sgACC,10,0.632235382994016
amyg_bla,CS-A,sgACC,12,-0.3157794177532196
amyg_bla,CS-A,sgACC,13,0.08063506831725438
amyg_bla,CS-A,sgACC,14,-0.22072579090793928
amyg_bla,CS-A,sgACC,15,0.1066010594367981
amyg_bla,CS-A,sgACC,16,-0.21686147153377533
amyg_bla,CS-A,sgACC,17,0.2031280199686686
amyg_bla,CS-A,sgACC,18,-0.2168081353108088
amyg_bla,CS-A,sgACC,19,0.4042455404996872
amyg_bla,CS-A,sgACC,20,0.7078278064727783
amyg_bla,CS-A,sgACC,21,-0.23079403241475424
amyg_bla,CS-A,sgACC,23,-0.291854207093517
amyg_bla,CS-A,sgACC,24,0.28667107224464417
amyg_bla,CS-A,sgACC,25,-0.15568762024243674
amyg_bla,CS-A,sgACC,26,-0.12850046654542288
amyg_bla,CS-A,sgACC,101,0.4315171142419179
amyg_bla,CS-A,sgACC,102,-0.07370941589275996
amyg_bla,CS-A,sgACC,103,0.6708788573741913
amyg_bla,CS-A,sgACC,104,-0.6130781124035517
amyg_bla,CS-A,sgACC,105,0.03541301687558492
amyg_bla,CS-A,sgACC,106,-0.4238026514649391
amyg_bla,CS-A,sgACC,107,0.03281542658805847
amyg_bla,CS-A,sgACC,108,-0.030597664415836334
amyg_bla,CS-A,sgACC,109,0.019328773021697998
amyg_bla,CS-A,sgACC,110,0.4122892798235019
amyg_bla,CS-A,sgACC,111,-0.211027721563975
amyg_bla,CS-A,sgACC,112,0.14451700448989868
amyg_bla,CS-A,sgACC,113,-0.02565520505110423
amyg_bla,CS-A,sgACC,114,0.3440581262111664
amyg_bla,CS-A,sgACC,115,0.09957961241404216
amyg_bla,CS-A,sgACC,116,0.14272182434797287
amyg_bla,CS-A,sgACC,117,-0.32298629482587177
amyg_bla,CS-A,sgACC,118,-0.0037241081396738687
amyg_bla,CS-A,sgACC,120,0.21463320155938467
amyg_bla,CS-A,sgACC,121,0.21548249324162802
amyg_bla,CS-A,sgACC,122,-0.21830623348553976
amyg_bla,CS-A,sgACC,123,0.3155665174126625
amyg_bla,CS-A,sgACC,124,-0.4502309411764145
amyg_bla,CS-A,sgACC,125,0.06502370536327362
amyg_bla,CS-B,rACC,1,-0.016504195829232533
amyg_bla,CS-B,rACC,2,0.25095021227995556
amyg_bla,CS-B,rACC,3,0.5088828504085541
amyg_bla,CS-B,rACC,4,-0.3586425905426343
amyg_bla,CS-B,rACC,5,0.7825284898281097
amyg_bla,CS-B,rACC,6,-0.08512210349241893
amyg_bla,CS-B,rACC,7,0.22609382371107736
amyg_bla,CS-B,rACC,8,0.3412872329354286
amyg_bla,CS-B,rACC,9,-0.21598187275230885
amyg_bla,CS-B,rACC,10,0.2222389206290245
amyg_bla,CS-B,rACC,12,0.26898423954844475
amyg_bla,CS-B,rACC,13,-0.04000923037528992
amyg_bla,CS-B,rACC,14,0.759765108426412
amyg_bla,CS-B,rACC,15,0.38323864464958507
amyg_bla,CS-B,rACC,16,0.5841060678164164
amyg_bla,CS-B,rACC,17,0.6494218707084656
amyg_bla,CS-B,rACC,18,-0.5438114355007807
amyg_bla,CS-B,rACC,19,-0.29638389497995377
amyg_bla,CS-B,rACC,20,-0.5769710962971052
amyg_bla,CS-B,rACC,21,0.5048608283201853
amyg_bla,CS-B,rACC,23,-0.01054361586769422
amyg_bla,CS-B,rACC,24,0.430939257144928
amyg_bla,CS-B,rACC,25,-0.3934755225976308
amyg_bla,CS-B,rACC,26,0.13358895480632782
amyg_bla,CS-B,rACC,101,-0.04038473404943943
amyg_bla,CS-B,rACC,102,0.1534494956334432
amyg_bla,CS-B,rACC,103,-0.05702283978462219
amyg_bla,CS-B,rACC,104,-0.4369301398595174
amyg_bla,CS-B,rACC,105,0.3743508656819661
amyg_bla,CS-B,rACC,106,0.07632377247015636
amyg_bla,CS-B,rACC,107,-0.18693511684735617
amyg_bla,CS-B,rACC,108,1.2088943123817444
amyg_bla,CS-B,rACC,109,-0.45964231093724567
amyg_bla,CS-B,rACC,110,-0.20251988743742308
amyg_bla,CS-B,rACC,111,0.2912154694398244
amyg_bla,CS-B,rACC,112,1.1480441292126973
amyg_bla,CS-B,rACC,113,0.5569382309913635
amyg_bla,CS-B,rACC,114,-0.13036085665225983
amyg_bla,CS-B,rACC,115,0.011616416275501251
amyg_bla,CS-B,rACC,116,-0.19735486432909966
amyg_bla,CS-B,rACC,117,-0.1898395319779714
amyg_bla,CS-B,rACC,118,0.056814031985898815
amyg_bla,CS-B,rACC,120,-0.32843494911988574
amyg_bla,CS-B,rACC,121,-0.3825850461920102
amyg_bla,CS-B,rACC,122,0.0942721168200175
amyg_bla,CS-B,rACC,123,0.26882890860239667
amyg_bla,CS-B,rACC,124,0.9052231560150782
amyg_bla,CS-B,rACC,125,0.18023724357287088
amyg_bla,CS-B,sgACC,1,-0.48035813371340436
amyg_bla,CS-B,sgACC,2,0.5609543987860283
amyg_bla,CS-B,sgACC,3,0.5816183388233185
amyg_bla,CS-B,sgACC,4,-0.02530959000190099
amyg_bla,CS-B,sgACC,5,0.7916653056939443
amyg_bla,CS-B,sgACC,6,-0.2812261072297891
amyg_bla,CS-B,sgACC,7,0.18236918250719705
amyg_bla,CS-B,sgACC,8,-0.16681018471717834
amyg_bla,CS-B,sgACC,9,0.3848879784345627
amyg_bla,CS-B,sgACC,10,0.41272542377312976
amyg_bla,CS-B,sgACC,12,0.2765091409285863
amyg_bla,CS-B,sgACC,13,-0.12749291956424713
amyg_bla,CS-B,sgACC,14,0.1255581279595693
amyg_bla,CS-B,sgACC,15,-0.09930136303106944
amyg_bla,CS-B,sgACC,16,0.43695572515328723
